timestamp
2017-05-23 13:44:31 +0000
2017-05-23 13:36:08 +0000
2017-05-23 13:35:57 +0000
2017-05-23 13:35:02 +0000
2017-05-23 06:14:10 +0000
2017-05-23 05:46:42 +0000
2017-05-23 05:45:45 +0000
2017-05-23 05:44:43 +0000
2017-05-23 05:09:45 +0000
2017-05-23 05:08:38 +0000
2017-05-23 05:06:33 +0000
2017-05-23 05:04:29 +0000
2017-05-23 05:03:54 +0000
2017-05-23 05:03:33 +0000
2017-05-23 05:02:53 +0000
2017-05-23 05:01:52 +0000
2017-05-23 05:01:03 +0000
2017-05-23 05:00:09 +0000
2017-05-23 04:59:07 +0000
2017-05-23 04:57:35 +0000
2017-05-23 04:54:13 +0000
2017-05-23 04:53:47 +0000
2017-05-23 04:52:47 +0000
2017-05-23 04:36:39 +0000
2017-05-23 04:36:25 +0000
2017-05-23 04:35:43 +0000
2017-05-23 04:29:01 +0000
2017-05-23 04:28:27 +0000
2017-05-23 04:28:24 +0000
2017-05-23 04:27:15 +0000
2017-05-23 04:26:40 +0000
2017-05-23 03:48:06 +0000
2017-05-23 03:47:34 +0000
2017-05-23 03:46:25 +0000
2017-05-23 03:46:05 +0000
2017-05-23 03:45:44 +0000
2017-05-23 03:39:13 +0000
2017-05-23 03:38:34 +0000
2017-05-23 03:36:37 +0000
2017-05-23 03:32:51 +0000
2017-05-23 03:10:39 +0000
2017-05-23 03:09:01 +0000
2017-05-23 02:51:48 +0000
2017-05-23 02:51:33 +0000
2017-05-23 02:51:20 +0000
2017-05-23 02:50:30 +0000
2017-05-23 02:50:07 +0000
2017-05-23 02:49:55 +0000
2017-05-23 02:43:21 +0000
2017-05-23 01:25:50 +0000
2017-05-23 01:25:30 +0000
2017-05-23 01:24:08 +0000
2017-05-23 01:23:50 +0000
2017-05-23 01:16:28 +0000
2017-05-23 01:07:34 +0000
2017-05-23 01:00:51 +0000
2017-05-23 00:43:43 +0000
2017-05-23 00:36:46 +0000
2017-05-23 00:31:18 +0000
2017-05-23 00:29:50 +0000
2017-05-23 00:29:26 +0000
2017-05-23 00:29:00 +0000
2017-05-23 00:27:38 +0000
2017-05-23 00:24:39 +0000
2017-05-23 00:23:38 +0000
2017-05-23 00:23:09 +0000
2017-05-23 00:23:01 +0000
2017-05-23 00:22:59 +0000
2017-05-23 00:22:21 +0000
2017-05-23 00:21:18 +0000
2017-05-23 00:20:35 +0000
2017-05-23 00:18:57 +0000
2017-05-22 23:47:11 +0000
2017-05-22 23:38:05 +0000
2017-05-22 22:50:19 +0000
2017-05-22 22:49:04 +0000
2017-05-22 22:48:43 +0000
2017-05-22 22:48:20 +0000
2017-05-22 22:45:37 +0000
2017-05-22 22:44:00 +0000
2017-05-22 22:35:53 +0000
2017-05-22 22:35:37 +0000
2017-05-22 22:35:25 +0000
2017-05-22 22:35:11 +0000
2017-05-22 22:34:34 +0000
2017-05-22 22:23:49 +0000
2017-05-22 22:18:30 +0000
2017-05-22 22:11:10 +0000
2017-05-22 22:09:57 +0000
2017-05-22 22:09:15 +0000
2017-05-22 22:01:59 +0000
2017-05-22 21:59:07 +0000
2017-05-22 21:55:58 +0000
2017-05-22 21:52:09 +0000
2017-05-22 21:50:08 +0000
2017-05-22 21:49:44 +0000
2017-05-22 21:44:11 +0000
2017-05-22 21:44:04 +0000
2017-05-22 21:44:00 +0000
2017-05-22 21:32:11 +0000
2017-05-22 21:29:07 +0000
2017-05-22 21:28:36 +0000
2017-05-22 21:25:48 +0000
2017-05-22 21:24:41 +0000
2017-05-22 21:23:56 +0000
2017-05-22 21:23:20 +0000
2017-05-22 21:22:37 +0000
2017-05-22 21:21:34 +0000
2017-05-22 21:21:28 +0000
2017-05-22 21:19:26 +0000
2017-05-22 21:18:29 +0000
2017-05-22 21:16:26 +0000
2017-05-22 21:13:42 +0000
2017-05-22 21:13:08 +0000
2017-05-22 21:11:39 +0000
2017-05-22 21:11:02 +0000
2017-05-22 21:09:16 +0000
2017-05-22 21:08:57 +0000
2017-05-22 21:08:48 +0000
2017-05-22 21:08:27 +0000
2017-05-22 21:06:34 +0000
2017-05-22 21:02:29 +0000
2017-05-22 20:57:48 +0000
2017-05-22 20:52:18 +0000
2017-05-22 20:41:47 +0000
2017-05-22 20:41:19 +0000
2017-05-22 20:40:03 +0000
2017-05-22 20:39:16 +0000
2017-05-22 20:32:28 +0000
2017-05-22 20:29:19 +0000
2017-05-22 20:28:52 +0000
2017-05-22 20:27:47 +0000
2017-05-22 20:25:00 +0000
2017-05-22 20:19:26 +0000
2017-05-22 20:18:12 +0000
2017-05-22 20:17:58 +0000
2017-05-22 20:17:07 +0000
2017-05-22 20:12:52 +0000
2017-05-22 20:12:32 +0000
2017-05-22 20:12:07 +0000
2017-05-22 20:11:39 +0000
2017-05-22 20:09:15 +0000
2017-05-22 20:08:15 +0000
2017-05-22 20:07:11 +0000
2017-05-22 20:05:14 +0000
2017-05-22 20:01:10 +0000
2017-05-22 19:58:21 +0000
2017-05-22 19:54:42 +0000
2017-05-22 19:54:35 +0000
2017-05-22 19:54:27 +0000
2017-05-22 19:54:14 +0000
2017-05-22 19:54:04 +0000
2017-05-22 19:49:10 +0000
2017-05-22 19:46:18 +0000
2017-05-22 19:41:53 +0000
2017-05-22 19:36:53 +0000
2017-05-22 19:31:30 +0000
2017-05-22 19:31:13 +0000
2017-05-22 19:29:50 +0000
2017-05-22 19:28:19 +0000
2017-05-22 19:26:35 +0000
2017-05-22 19:12:32 +0000
2017-05-22 18:36:57 +0000
2017-05-22 18:36:44 +0000
2017-05-22 18:35:33 +0000
2017-05-22 18:34:33 +0000
2017-05-22 18:33:54 +0000
2017-05-22 18:33:16 +0000
2017-05-22 18:29:54 +0000
2017-05-22 18:27:59 +0000
2017-05-22 18:15:52 +0000
2017-05-22 18:11:52 +0000
2017-05-22 18:11:12 +0000
2017-05-22 18:10:54 +0000
2017-05-22 17:28:18 +0000
2017-05-22 17:28:06 +0000
2017-05-22 17:27:13 +0000
2017-05-22 17:26:41 +0000
2017-05-22 17:21:09 +0000
2017-05-22 16:23:58 +0000
2017-05-22 16:23:32 +0000
2017-05-22 16:06:44 +0000
2017-05-22 16:06:36 +0000
2017-05-22 16:05:52 +0000
2017-05-22 15:04:32 +0000
2017-05-22 14:53:33 +0000
2017-05-22 14:50:16 +0000
2017-05-22 14:49:55 +0000
2017-05-22 14:49:26 +0000
2017-05-22 05:44:03 +0000
2017-05-22 05:23:41 +0000
2017-05-22 04:47:57 +0000
2017-05-22 04:47:39 +0000
2017-05-22 04:47:01 +0000
2017-05-22 04:46:54 +0000
2017-05-22 04:36:43 +0000
2017-05-22 04:29:16 +0000
2017-05-22 04:27:28 +0000
2017-05-22 04:27:15 +0000
2017-05-21 19:58:05 +0000
2017-05-21 19:57:33 +0000
2017-05-21 19:29:46 +0000
2017-05-21 19:29:17 +0000
2017-05-21 19:26:40 +0000
2017-05-21 19:25:21 +0000
2017-05-21 19:25:06 +0000
2017-05-21 19:24:22 +0000
2017-05-21 19:20:08 +0000
2017-05-21 13:37:14 +0000
2017-05-21 13:36:23 +0000
2017-05-21 13:28:45 +0000
2017-05-21 13:17:31 +0000
2017-05-21 13:04:19 +0000
2017-05-21 13:02:38 +0000
2017-05-21 13:01:05 +0000
2017-05-21 12:54:53 +0000
2017-05-21 12:52:57 +0000
2017-05-21 12:52:06 +0000
2017-05-21 12:51:08 +0000
2017-05-21 12:49:53 +0000
2017-05-21 12:47:05 +0000
2017-05-21 12:45:38 +0000
2017-05-21 04:35:22 +0000
2017-05-21 04:34:41 +0000
2017-05-21 04:20:24 +0000
2017-05-21 04:18:24 +0000
2017-05-21 04:18:07 +0000
2017-05-21 04:17:56 +0000
2017-05-21 04:03:20 +0000
2017-05-21 03:52:57 +0000
2017-05-21 03:45:02 +0000
2017-05-21 03:43:25 +0000
2017-05-21 03:42:24 +0000
2017-05-21 03:31:02 +0000
2017-05-21 03:25:11 +0000
2017-05-21 03:23:50 +0000
2017-05-21 03:16:21 +0000
2017-05-21 03:15:59 +0000
2017-05-21 03:13:02 +0000
2017-05-21 03:12:24 +0000
2017-05-21 03:10:33 +0000
2017-05-21 03:06:36 +0000
2017-05-21 03:06:26 +0000
2017-05-21 03:03:37 +0000
2017-05-21 03:02:30 +0000
2017-05-21 03:01:50 +0000
2017-05-21 03:00:27 +0000
2017-05-21 03:00:04 +0000
2017-05-21 02:59:24 +0000
2017-05-21 02:57:45 +0000
2017-05-21 02:57:20 +0000
2017-05-21 02:51:27 +0000
2017-05-21 02:25:38 +0000
2017-05-21 01:53:59 +0000
2017-05-21 01:34:59 +0000
2017-05-21 01:31:23 +0000
2017-05-21 01:30:18 +0000
2017-05-21 01:30:07 +0000
2017-05-21 01:29:49 +0000
2017-05-21 01:28:13 +0000
2017-05-21 01:27:33 +0000
2017-05-21 01:27:25 +0000
2017-05-21 01:27:18 +0000
2017-05-21 01:22:55 +0000
2017-05-21 01:19:02 +0000
2017-05-21 01:15:41 +0000
2017-05-21 01:04:31 +0000
2017-05-21 01:02:11 +0000
2017-05-21 00:59:46 +0000
2017-05-21 00:57:33 +0000
2017-05-21 00:57:03 +0000
2017-05-21 00:56:06 +0000
2017-05-21 00:54:07 +0000
2017-05-21 00:53:07 +0000
2017-05-21 00:52:22 +0000
2017-05-21 00:51:52 +0000
2017-05-21 00:44:05 +0000
2017-05-21 00:43:15 +0000
2017-05-21 00:37:37 +0000
2017-05-21 00:35:39 +0000
2017-05-21 00:32:45 +0000
2017-05-21 00:32:11 +0000
2017-05-20 23:30:51 +0000
2017-05-20 23:29:50 +0000
2017-05-20 23:28:53 +0000
2017-05-20 23:27:11 +0000
2017-05-20 22:49:17 +0000
2017-05-20 22:19:57 +0000
2017-05-20 20:52:41 +0000
2017-05-20 20:12:40 +0000
2017-05-20 20:05:35 +0000
2017-05-20 20:03:18 +0000
2017-05-20 20:02:31 +0000
2017-05-20 20:02:03 +0000
2017-05-20 20:01:44 +0000
2017-05-20 18:28:59 +0000
2017-05-20 18:10:58 +0000
2017-05-20 17:40:46 +0000
2017-05-20 17:36:36 +0000
2017-05-20 17:35:43 +0000
2017-05-20 17:35:36 +0000
2017-05-20 17:35:17 +0000
2017-05-20 17:34:43 +0000
2017-05-20 15:52:10 +0000
2017-05-20 15:52:10 +0000
2017-05-20 15:46:35 +0000
2017-05-20 15:45:23 +0000
2017-05-20 15:44:27 +0000
2017-05-20 15:40:41 +0000
2017-05-20 06:02:24 +0000
2017-05-20 06:02:18 +0000
2017-05-20 05:58:40 +0000
2017-05-20 04:06:33 +0000
2017-05-20 02:54:49 +0000
2017-05-20 02:54:16 +0000
2017-05-20 02:41:18 +0000
2017-05-20 02:41:04 +0000
2017-05-20 02:38:18 +0000
2017-05-19 16:40:49 +0000
2017-05-19 16:40:18 +0000
2017-05-19 16:38:57 +0000
2017-05-19 16:38:51 +0000
2017-05-19 16:38:40 +0000
2017-05-19 16:33:04 +0000
2017-05-19 16:29:30 +0000
2017-05-19 16:26:11 +0000
2017-05-19 16:16:55 +0000
2017-05-19 14:44:43 +0000
2017-05-19 14:44:17 +0000
2017-05-19 14:42:48 +0000
2017-05-19 06:28:19 +0000
2017-05-19 06:28:09 +0000
2017-05-19 04:55:50 +0000
2017-05-19 04:46:29 +0000
2017-05-19 04:45:54 +0000
2017-05-19 04:40:08 +0000
2017-05-19 04:38:09 +0000
2017-05-19 04:18:15 +0000
2017-05-19 02:49:20 +0000
2017-05-18 23:55:30 +0000
2017-05-18 22:15:30 +0000
2017-05-18 22:11:35 +0000
2017-05-18 20:52:37 +0000
2017-05-18 17:40:30 +0000
2017-05-18 17:40:24 +0000
2017-05-18 17:40:08 +0000
2017-05-18 17:39:57 +0000
2017-05-18 17:11:46 +0000
2017-05-18 17:11:04 +0000
2017-05-18 17:06:08 +0000
2017-05-18 17:03:55 +0000
2017-05-18 17:02:17 +0000
2017-05-18 17:02:10 +0000
2017-05-18 16:07:29 +0000
2017-05-18 14:49:39 +0000
2017-05-18 14:49:27 +0000
2017-05-18 14:49:09 +0000
2017-05-18 14:48:51 +0000
2017-05-18 14:48:08 +0000
2017-05-18 14:47:50 +0000
2017-05-18 13:56:14 +0000
2017-05-18 13:55:50 +0000
2017-05-18 13:55:20 +0000
2017-05-18 13:54:45 +0000
2017-05-18 13:54:32 +0000
2017-05-18 13:54:11 +0000
2017-05-18 13:53:41 +0000
2017-05-18 06:14:01 +0000
2017-05-18 06:11:50 +0000
2017-05-18 06:06:52 +0000
2017-05-18 06:05:24 +0000
2017-05-18 06:05:01 +0000
2017-05-18 06:00:25 +0000
2017-05-18 05:59:55 +0000
2017-05-18 05:57:19 +0000
2017-05-18 05:56:40 +0000
2017-05-18 05:56:28 +0000
2017-05-18 05:30:43 +0000
2017-05-18 05:28:39 +0000
2017-05-18 05:28:06 +0000
2017-05-18 05:27:58 +0000
2017-05-18 05:13:42 +0000
2017-05-18 05:11:27 +0000
2017-05-18 05:08:02 +0000
2017-05-18 05:02:17 +0000
2017-05-18 05:01:52 +0000
2017-05-18 04:57:09 +0000
2017-05-18 04:56:49 +0000
2017-05-18 04:55:26 +0000
2017-05-18 04:53:36 +0000
2017-05-18 04:52:36 +0000
2017-05-18 04:49:00 +0000
2017-05-18 04:47:20 +0000
2017-05-18 04:46:59 +0000
2017-05-18 04:45:30 +0000
2017-05-18 04:44:44 +0000
2017-05-18 04:44:41 +0000
2017-05-18 04:43:56 +0000
2017-05-18 04:42:41 +0000
2017-05-18 04:42:28 +0000
2017-05-18 04:42:04 +0000
2017-05-18 04:41:48 +0000
2017-05-18 04:41:00 +0000
2017-05-18 04:39:11 +0000
2017-05-18 04:29:44 +0000
2017-05-18 04:27:00 +0000
2017-05-18 04:26:53 +0000
2017-05-18 04:26:21 +0000
2017-05-18 04:21:59 +0000
2017-05-18 04:18:33 +0000
2017-05-18 04:16:52 +0000
2017-05-18 04:16:10 +0000
2017-05-18 04:15:54 +0000
2017-05-18 04:15:49 +0000
2017-05-18 04:15:35 +0000
2017-05-18 04:10:49 +0000
2017-05-18 04:10:39 +0000
2017-05-18 03:45:07 +0000
2017-05-18 02:56:02 +0000
2017-05-18 02:54:55 +0000
2017-05-17 15:09:18 +0000
2017-05-17 13:49:57 +0000
2017-05-17 13:49:26 +0000
2017-05-17 13:43:53 +0000
2017-05-17 13:43:24 +0000
2017-05-17 13:42:19 +0000
2017-05-17 13:42:11 +0000
2017-05-17 13:41:50 +0000
2017-05-17 13:40:52 +0000
2017-05-17 13:40:46 +0000
2017-05-17 06:33:47 +0000
2017-05-17 06:32:54 +0000
2017-05-17 06:32:01 +0000
2017-05-17 06:31:36 +0000
2017-05-17 05:01:43 +0000
2017-05-17 05:01:30 +0000
2017-05-17 04:58:39 +0000
2017-05-17 04:46:24 +0000
2017-05-17 01:28:52 +0000
2017-05-17 01:27:19 +0000
2017-05-17 01:26:50 +0000
2017-05-17 00:03:49 +0000
2017-05-17 00:03:27 +0000
2017-05-16 23:47:55 +0000
2017-05-16 23:46:07 +0000
2017-05-16 23:44:52 +0000
2017-05-16 23:44:22 +0000
2017-05-16 22:56:39 +0000
2017-05-16 22:56:20 +0000
2017-05-16 22:56:02 +0000
2017-05-16 22:55:08 +0000
2017-05-16 22:54:50 +0000
2017-05-16 19:19:45 +0000
2017-05-16 19:19:17 +0000
2017-05-16 19:18:20 +0000
2017-05-16 19:16:26 +0000
2017-05-16 19:15:33 +0000
2017-05-16 19:15:18 +0000
2017-05-16 19:14:50 +0000
2017-05-16 19:14:16 +0000
2017-05-16 19:14:08 +0000
2017-05-16 18:25:55 +0000
2017-05-16 17:00:10 +0000
2017-05-16 16:54:42 +0000
2017-05-16 13:43:17 +0000
2017-05-16 13:43:08 +0000
2017-05-16 13:41:35 +0000
2017-05-16 13:40:09 +0000
2017-05-16 13:01:04 +0000
2017-05-16 12:56:01 +0000
2017-05-16 12:43:24 +0000
2017-05-16 12:10:17 +0000
2017-05-16 12:07:37 +0000
2017-05-16 12:06:20 +0000
2017-05-16 12:04:25 +0000
2017-05-16 12:01:17 +0000
2017-05-16 12:01:03 +0000
2017-05-16 12:00:28 +0000
2017-05-16 11:59:57 +0000
2017-05-16 11:59:48 +0000
2017-05-16 11:56:36 +0000
2017-05-16 03:50:17 +0000
2017-05-16 03:48:52 +0000
2017-05-16 03:48:18 +0000
2017-05-16 03:47:29 +0000
2017-05-16 01:19:59 +0000
2017-05-16 01:19:23 +0000
2017-05-15 23:43:55 +0000
2017-05-15 21:58:31 +0000
2017-05-15 21:57:32 +0000
2017-05-15 19:17:40 +0000
2017-05-15 17:18:10 +0000
2017-05-15 17:17:19 +0000
2017-05-15 17:16:53 +0000
2017-05-15 17:15:42 +0000
2017-05-15 15:33:12 +0000
2017-05-15 15:23:26 +0000
2017-05-15 14:26:12 +0000
2017-05-15 13:46:26 +0000
2017-05-15 13:19:40 +0000
2017-05-15 13:19:21 +0000
2017-05-15 13:18:46 +0000
2017-05-15 13:16:55 +0000
2017-05-15 13:12:51 +0000
2017-05-15 13:12:09 +0000
2017-05-15 13:10:44 +0000
2017-05-15 13:09:24 +0000
2017-05-15 13:08:59 +0000
2017-05-15 13:08:55 +0000
